run	report	run_family	profile	training_mode	mode	seed	selected_gate_softness	selected_gate_deadband	detector	auroc	best_signal	best_signal_auroc	auroc_logit	auroc_aleatoric	auroc_residual	auroc_forecast	auroc_epistemic	auroc_staleness	auroc_coherence	auroc_drift
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/test_ood/stuck_imu	0.9970	coherence	1.0000	0.5183	0.5117			0.4946	0.9970	1.0000	0.4994
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/encoder_dropout	0.9374	logit	0.9765	0.9765	0.2090			0.7462	0.9372	0.5000	0.4592
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/imu_bias	0.5095	logit	0.5374	0.5374	0.5307			0.4819	0.5011	0.5000	0.5179
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/insole_missing	0.8690	logit	0.9842	0.9842	0.1371			0.6335	0.8014	0.5000	0.3670
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/packet_loss	0.8873	staleness	0.9113	0.4997	0.5001			0.5032	0.9113	0.4760	0.5002
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/packet_loss_burst	0.7961	staleness	0.8841	0.4995	0.5007			0.5011	0.8841	0.0781	0.5024
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/packet_loss_partial	0.9210	coherence	0.9987	0.4998	0.5002			0.4993	0.9129	0.9987	0.5000
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/sensor_delay	0.8001	coherence	0.9374	0.5030	0.5018			0.5159	0.4988	0.9374	0.5151
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/sensor_delay_jitter	0.7852	coherence	0.9177	0.5182	0.4935			0.5242	0.4990	0.9177	0.5153
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/train/stuck_imu	0.9665	coherence	1.0000	0.6307	0.4740			0.5786	0.9659	1.0000	0.4876
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/encoder_dropout	0.9292	logit	0.9486	0.9486	0.1347			0.7312	0.9339	0.4999	0.4787
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/imu_bias	0.5126	aleatoric	0.5423	0.5249	0.5423			0.4713	0.5012	0.4999	0.5129
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/insole_missing	0.9181	logit	0.9743	0.9743	0.0544			0.5720	0.8616	0.4999	0.3115
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/packet_loss	0.7941	staleness	0.9201	0.4995	0.5000			0.4991	0.9201	0.4757	0.4998
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/packet_loss_burst	0.6956	staleness	0.8983	0.4998	0.5012			0.5024	0.8983	0.0750	0.5047
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/packet_loss_partial	0.9420	coherence	0.9998	0.4997	0.5001			0.5057	0.9217	0.9998	0.4999
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/sensor_delay	0.8555	coherence	0.9529	0.5068	0.5100			0.5082	0.5009	0.9529	0.5135
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/sensor_delay_jitter	0.8283	coherence	0.9277	0.5173	0.4957			0.5379	0.5012	0.9277	0.5115
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	fault_detection/val/stuck_imu	0.9548	coherence	1.0000	0.5892	0.4622			0.5710	0.9542	1.0000	0.4882
v2_fc_ablation_det_aug_seed7	reports/v2_fc_ablation_det_aug_seed7/reliability_report.json	ablation	human	det_aug	eval	7.0000	8.0000	0.5447	ood_detection/clean	0.5856	logit	0.7394	0.7394	0.2169			0.7138	0.5564	0.5624	0.6658
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/encoder_dropout	0.9455	staleness	0.9460	0.5891	0.4778			0.4386	0.9460	0.5000	0.4827
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/imu_bias	0.5439	logit	0.5569	0.5569	0.4439			0.5006	0.5023	0.4999	0.5139
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/insole_missing	0.7891	staleness	0.8592	0.7801	0.3252			0.2716	0.8592	0.5000	0.3174
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/packet_loss	0.8906	staleness	0.9377	0.4999	0.5002			0.5131	0.9377	0.4846	0.4999
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/packet_loss_burst	0.7948	staleness	0.9198	0.4993	0.5018			0.4985	0.9198	0.0508	0.5016
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/packet_loss_partial	0.9423	coherence	1.0000	0.4994	0.5005			0.4942	0.9392	1.0000	0.5001
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/sensor_delay	0.8628	coherence	0.9531	0.4901	0.5008			0.5053	0.4970	0.9531	0.5089
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/sensor_delay_jitter	0.8290	coherence	0.9237	0.4873	0.4967			0.5008	0.4975	0.9237	0.5144
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_id/stuck_imu	0.9653	coherence	1.0000	0.4904	0.5312			0.5468	0.9651	1.0000	0.4926
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/encoder_dropout	0.9741	staleness	0.9814	0.6095	0.4859			0.2198	0.9814	0.5006	0.4887
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/imu_bias	0.5592	logit	0.5746	0.5746	0.4339			0.4876	0.5026	0.4997	0.5005
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/insole_missing	0.8211	staleness	0.8432	0.7559	0.4467			0.1998	0.8432	0.5006	0.2920
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/packet_loss	0.8925	staleness	0.9626	0.5004	0.5001			0.5150	0.9626	0.4587	0.4996
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/packet_loss_burst	0.8226	staleness	0.9238	0.5031	0.4999			0.5034	0.9238	0.0452	0.4997
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/packet_loss_partial	0.9835	coherence	0.9999	0.5001	0.4998			0.5116	0.9618	0.9999	0.5006
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/sensor_delay	0.9378	coherence	0.9890	0.5296	0.5031			0.4475	0.4984	0.9890	0.5042
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/sensor_delay_jitter	0.8781	coherence	0.9526	0.5219	0.5021			0.4955	0.4980	0.9526	0.5061
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/test_ood/stuck_imu	0.9972	coherence	1.0000	0.4926	0.4954			0.5416	0.9972	1.0000	0.5000
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/encoder_dropout	0.9378	staleness	0.9382	0.5807	0.4728			0.4144	0.9382	0.5000	0.4602
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/imu_bias	0.5315	logit	0.5508	0.5508	0.4293			0.4862	0.5010	0.4999	0.5187
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/insole_missing	0.7474	staleness	0.8029	0.7241	0.2699			0.2886	0.8029	0.5000	0.3667
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/packet_loss	0.8837	staleness	0.9117	0.4998	0.5002			0.4982	0.9117	0.4748	0.5002
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/packet_loss_burst	0.8211	staleness	0.8846	0.4991	0.5005			0.5036	0.8846	0.0802	0.5034
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/packet_loss_partial	0.9219	coherence	0.9988	0.4997	0.5002			0.4994	0.9142	0.9988	0.5002
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/sensor_delay	0.7880	coherence	0.9374	0.4777	0.4857			0.4792	0.4987	0.9374	0.5152
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/sensor_delay_jitter	0.7756	coherence	0.9217	0.4738	0.4852			0.4796	0.4986	0.9217	0.5160
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/train/stuck_imu	0.9670	coherence	1.0000	0.4645	0.5151			0.5270	0.9665	1.0000	0.4872
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/encoder_dropout	0.8999	staleness	0.9348	0.6286	0.3887			0.4536	0.9348	0.5000	0.4796
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/imu_bias	0.5370	logit	0.5514	0.5514	0.4185			0.4907	0.5016	0.5000	0.5136
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/insole_missing	0.7775	staleness	0.8634	0.7861	0.1901			0.2556	0.8634	0.5000	0.3113
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/packet_loss	0.7992	staleness	0.9207	0.4995	0.5001			0.4978	0.9207	0.4844	0.5001
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/packet_loss_burst	0.7469	staleness	0.8997	0.4991	0.5011			0.5123	0.8997	0.0855	0.5039
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/packet_loss_partial	0.9423	coherence	0.9995	0.4993	0.5012			0.4980	0.9227	0.9995	0.5005
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/sensor_delay	0.8548	coherence	0.9529	0.4814	0.5133			0.4766	0.5009	0.9529	0.5136
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/sensor_delay_jitter	0.8215	coherence	0.9425	0.4758	0.5187			0.4898	0.5005	0.9425	0.5122
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	fault_detection/val/stuck_imu	0.9550	coherence	1.0000	0.4670	0.4971			0.5334	0.9545	1.0000	0.4879
v2_fc_ablation_det_noaug_seed13	reports/v2_fc_ablation_det_noaug_seed13/reliability_report.json	ablation	human	det_noaug	eval	13.0000	8.0000	0.4954	ood_detection/clean	0.6409	epistemic	0.7346	0.4846	0.4341			0.7346	0.5565	0.5625	0.6659
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/encoder_dropout	0.9458	staleness	0.9458	0.4330	0.1197			0.4342	0.9458	0.4999	0.4825
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/imu_bias	0.5023	drift	0.5142	0.4985	0.4932			0.5083	0.5023	0.4998	0.5142
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/insole_missing	0.8578	staleness	0.8578	0.2579	0.2394			0.3831	0.8578	0.4999	0.3200
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/packet_loss	0.9380	staleness	0.9380	0.4998	0.4997			0.4798	0.9380	0.4761	0.5000
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/packet_loss_burst	0.9208	staleness	0.9208	0.5000	0.4995			0.5090	0.9208	0.0594	0.5028
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/packet_loss_partial	0.9386	coherence	1.0000	0.4997	0.4999			0.4969	0.9386	1.0000	0.5003
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/sensor_delay	0.4970	coherence	0.9531	0.4907	0.4934			0.4837	0.4970	0.9531	0.5089
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/sensor_delay_jitter	0.4960	coherence	0.9403	0.4904	0.4956			0.5075	0.4960	0.9403	0.5078
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_id/stuck_imu	0.9647	coherence	1.0000	0.4921	0.4853			0.5382	0.9647	1.0000	0.4918
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/encoder_dropout	0.9808	staleness	0.9808	0.2578	0.0210			0.2335	0.9808	0.5006	0.4889
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/imu_bias	0.5024	logit	0.5029	0.5029	0.4772			0.4929	0.5024	0.4998	0.5006
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/insole_missing	0.8412	staleness	0.8412	0.1501	0.0851			0.2588	0.8412	0.5006	0.2954
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/packet_loss	0.9632	staleness	0.9632	0.4994	0.4993			0.4794	0.9632	0.4602	0.5008
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/packet_loss_burst	0.9131	staleness	0.9131	0.4987	0.4988			0.5175	0.9131	0.0481	0.5028
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/packet_loss_partial	0.9597	coherence	1.0000	0.5002	0.4999			0.4919	0.9597	1.0000	0.5003
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/sensor_delay	0.4983	coherence	0.9890	0.4803	0.4749			0.4800	0.4983	0.9890	0.5045
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/sensor_delay_jitter	0.4998	coherence	0.9726	0.4796	0.4742			0.4992	0.4998	0.9726	0.5036
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/test_ood/stuck_imu	0.9972	coherence	1.0000	0.4743	0.4939			0.5144	0.9972	1.0000	0.4996
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/encoder_dropout	0.9374	staleness	0.9374	0.3828	0.1126			0.4004	0.9374	0.5000	0.4597
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/imu_bias	0.5010	drift	0.5188	0.4980	0.4906			0.4942	0.5010	0.4999	0.5188
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/insole_missing	0.8017	staleness	0.8017	0.2585	0.2255			0.3811	0.8017	0.5000	0.3690
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/packet_loss	0.9118	staleness	0.9118	0.4999	0.4998			0.4947	0.9118	0.4737	0.5001
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/packet_loss_burst	0.8824	staleness	0.8824	0.4997	0.4993			0.5003	0.8824	0.0818	0.5026
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/packet_loss_partial	0.9134	coherence	0.9989	0.4998	0.4997			0.5027	0.9134	0.9989	0.5001
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/sensor_delay	0.4988	coherence	0.9374	0.4871	0.4854			0.4825	0.4988	0.9374	0.5153
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/sensor_delay_jitter	0.4990	coherence	0.9215	0.4852	0.4850			0.4924	0.4990	0.9215	0.5165
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/train/stuck_imu	0.9660	coherence	1.0000	0.4696	0.4731			0.5345	0.9660	1.0000	0.4868
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/encoder_dropout	0.9341	staleness	0.9341	0.4256	0.1798			0.4329	0.9341	0.5000	0.4789
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/imu_bias	0.5014	drift	0.5140	0.4976	0.4907			0.5012	0.5014	0.5000	0.5140
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/insole_missing	0.8620	staleness	0.8620	0.2840	0.2841			0.3577	0.8620	0.5000	0.3138
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/packet_loss	0.9182	staleness	0.9182	0.4999	0.4998			0.5001	0.9182	0.4751	0.5010
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/packet_loss_burst	0.8978	staleness	0.8978	0.5001	0.4991			0.4935	0.8978	0.0768	0.5064
v2_fc_ablation_det_noaug_seed23	reports/v2_fc_ablation_det_noaug_seed23/reliability_report.json	ablation	human	det_noaug	eval	23.0000	8.0000	0.4460	fault_detection/val/packet_loss_partial	0.9222	coherence	0.9997	0.4997	0.4996			0.4957	0.9222	0.9997	0.5006
